complaint_type,complaint_desc,borough,count
Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,470
Illegal Parking,Detached Trailer,BRONX,11
Illegal Parking,Detached Trailer,BROOKLYN,46
Illegal Parking,Detached Trailer,MANHATTAN,6
Illegal Parking,Detached Trailer,QUEENS,36
Illegal Parking,Detached Trailer,STATEN ISLAND,20
Illegal Parking,Double Parked Blocking Traffic,BRONX,310
Illegal Parking,Double Parked Blocking Traffic,BROOKLYN,859
Illegal Parking,Double Parked Blocking Traffic,MANHATTAN,509
Illegal Parking,Double Parked Blocking Traffic,QUEENS,482
Illegal Parking,Double Parked Blocking Traffic,STATEN ISLAND,115
Illegal Parking,Double Parked Blocking Vehicle,BRONX,375
Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,564
Illegal Parking,Double Parked Blocking Vehicle,MANHATTAN,317
Illegal Parking,Double Parked Blocking Vehicle,QUEENS,198
Illegal Parking,Double Parked Blocking Vehicle,STATEN ISLAND,29
Illegal Parking,Double Parked Blocking Vehicle,Unspecified,1
Illegal Parking,Overnight Commercial Storage,BRONX,68
Illegal Parking,Overnight Commercial Storage,BROOKLYN,149
Illegal Parking,Overnight Commercial Storage,MANHATTAN,21
Illegal Parking,Overnight Commercial Storage,QUEENS,233
Illegal Parking,Overnight Commercial Storage,STATEN ISLAND,41
Illegal Parking,Parking Permit Improper Use,BRONX,206
Illegal Parking,Parking Permit Improper Use,BROOKLYN,545
Illegal Parking,Parking Permit Improper Use,MANHATTAN,377
Illegal Parking,Parking Permit Improper Use,QUEENS,428
Illegal Parking,Parking Permit Improper Use,STATEN ISLAND,47
Illegal Parking,Posted Parking Sign Violation,BRONX,1273
Illegal Parking,Posted Parking Sign Violation,BROOKLYN,3497
Illegal Parking,Posted Parking Sign Violation,MANHATTAN,1880
Illegal Parking,Posted Parking Sign Violation,QUEENS,3268
Illegal Parking,Posted Parking Sign Violation,STATEN ISLAND,537
Illegal Parking,Unauthorized Bus Layover,BRONX,18
Illegal Parking,Unauthorized Bus Layover,BROOKLYN,180
Illegal Parking,Unauthorized Bus Layover,MANHATTAN,48
Illegal Parking,Unauthorized Bus Layover,QUEENS,110
Illegal Parking,Unauthorized Bus Layover,STATEN ISLAND,24
Illegal Tree Damage,Bicycle Chained to Tree,BRONX,6
Illegal Tree Damage,Bicycle Chained to Tree,BROOKLYN,17
Illegal Tree Damage,Bicycle Chained to Tree,MANHATTAN,16
Illegal Tree Damage,Bicycle Chained to Tree,QUEENS,7
Illegal Tree Damage,Bicycle Chained to Tree,Unspecified,1
Illegal Tree Damage,Branches Damaged,BRONX,5
Illegal Tree Damage,Branches Damaged,BROOKLYN,38
Illegal Tree Damage,Branches Damaged,MANHATTAN,25
Illegal Tree Damage,Branches Damaged,QUEENS,47
Illegal Tree Damage,Branches Damaged,STATEN ISLAND,12
Illegal Tree Damage,Branches Damaged,Unspecified,2
Illegal Tree Damage,Roots Damaged,BRONX,9
Illegal Tree Damage,Roots Damaged,BROOKLYN,23
Illegal Tree Damage,Roots Damaged,MANHATTAN,14
Illegal Tree Damage,Roots Damaged,QUEENS,19
Illegal Tree Damage,Roots Damaged,STATEN ISLAND,1
Illegal Tree Damage,Roots Damaged,Unspecified,2
Illegal Tree Damage,Trunk Damaged,BRONX,13
Illegal Tree Damage,Trunk Damaged,BROOKLYN,35
Illegal Tree Damage,Trunk Damaged,MANHATTAN,20
Illegal Tree Damage,Trunk Damaged,QUEENS,35
Illegal Tree Damage,Trunk Damaged,STATEN ISLAND,11
Illegal Tree Damage,Trunk Damaged,Unspecified,4
Illegal Tree Damage,Unauthorized Tree Pruning,BRONX,2
Illegal Tree Damage,Unauthorized Tree Pruning,BROOKLYN,16
Illegal Tree Damage,Unauthorized Tree Pruning,MANHATTAN,3
Illegal Tree Damage,Unauthorized Tree Pruning,QUEENS,14
Illegal Tree Damage,Unauthorized Tree Pruning,STATEN ISLAND,6
Illegal Tree Damage,Unauthorized Tree Removal,BRONX,17
Illegal Tree Damage,Unauthorized Tree Removal,BROOKLYN,23
Illegal Tree Damage,Unauthorized Tree Removal,MANHATTAN,20
Illegal Tree Damage,Unauthorized Tree Removal,QUEENS,18
Illegal Tree Damage,Unauthorized Tree Removal,STATEN ISLAND,10
Illegal Tree Damage,Unauthorized Tree Removal,Unspecified,6
Indoor Air Quality,Chemical Vapors/Gases/Odors,BRONX,42
Indoor Air Quality,Chemical Vapors/Gases/Odors,BROOKLYN,104
Indoor Air Quality,Chemical Vapors/Gases/Odors,MANHATTAN,112
Indoor Air Quality,Chemical Vapors/Gases/Odors,QUEENS,87
Indoor Air Quality,Chemical Vapors/Gases/Odors,STATEN ISLAND,12
Indoor Air Quality,Dry Cleaning Vapors (PERC),BRONX,1
Indoor Air Quality,Dry Cleaning Vapors (PERC),MANHATTAN,6
Indoor Air Quality,Dry Cleaning Vapors (PERC),QUEENS,1
Indoor Air Quality,Dust from Construction,BRONX,8
Indoor Air Quality,Dust from Construction,BROOKLYN,56
Indoor Air Quality,Dust from Construction,MANHATTAN,104
Indoor Air Quality,Dust from Construction,QUEENS,27
Indoor Air Quality,Dust from Construction,STATEN ISLAND,1
Indoor Air Quality,Other (Explain Below),BRONX,18
Indoor Air Quality,Other (Explain Below),BROOKLYN,32
Indoor Air Quality,Other (Explain Below),MANHATTAN,28
Indoor Air Quality,Other (Explain Below),QUEENS,15
Indoor Air Quality,Other (Explain Below),STATEN ISLAND,1
Indoor Air Quality,Ventilation,BRONX,22
Indoor Air Quality,Ventilation,BROOKLYN,57
Indoor Air Quality,Ventilation,MANHATTAN,40
Indoor Air Quality,Ventilation,QUEENS,19
Indoor Air Quality,Ventilation,STATEN ISLAND,8
Indoor Sewage,Sewage Leak,BRONX,15
Indoor Sewage,Sewage Leak,BROOKLYN,31
Indoor Sewage,Sewage Leak,MANHATTAN,22
Indoor Sewage,Sewage Leak,QUEENS,10
Indoor Sewage,Sewage Leak,STATEN ISLAND,5
Indoor Sewage,Sewage Odor,BRONX,24
Indoor Sewage,Sewage Odor,BROOKLYN,57
Indoor Sewage,Sewage Odor,MANHATTAN,35
Indoor Sewage,Sewage Odor,QUEENS,41
Indoor Sewage,Sewage Odor,STATEN ISLAND,11
Industrial Waste,Chemical Spill (IAC),BRONX,1
Industrial Waste,Chemical Spill (IAC),BROOKLYN,2
Industrial Waste,Chemical Spill (IAC),MANHATTAN,2
Industrial Waste,Chemical Spill (IAC),QUEENS,3
Industrial Waste,Chemical Spill (IAC),STATEN ISLAND,2
Industrial Waste,Concrete In Catch Basin (IEA),BRONX,3
Industrial Waste,Concrete In Catch Basin (IEA),BROOKLYN,10
Industrial Waste,Concrete In Catch Basin (IEA),MANHATTAN,7
Industrial Waste,Concrete In Catch Basin (IEA),QUEENS,5
Industrial Waste,Concrete In Catch Basin (IEA),STATEN ISLAND,3
Industrial Waste,Gasoline Spill (IAA),QUEENS,1
Industrial Waste,Grease In Sewer/Catch Basin (IDG),BRONX,5
Industrial Waste,Grease In Sewer/Catch Basin (IDG),BROOKLYN,10
Industrial Waste,Grease In Sewer/Catch Basin (IDG),MANHATTAN,5
Industrial Waste,Grease In Sewer/Catch Basin (IDG),QUEENS,12
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),BROOKLYN,2
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),QUEENS,1
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),STATEN ISLAND,1
Industrial Waste,Odor In Sewer/Catch Basin (ICB),BROOKLYN,3
Industrial Waste,Odor In Sewer/Catch Basin (ICB),MANHATTAN,2
Industrial Waste,Odor In Sewer/Catch Basin (ICB),QUEENS,1
Industrial Waste,Odor In Sewer/Catch Basin (ICB),STATEN ISLAND,3
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),BROOKLYN,2
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),QUEENS,5
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),STATEN ISLAND,1
Industrial Waste,Oil Spill Into Basin/Sewer - Small (IABS),BROOKLYN,3
Industrial Waste,Wastewater Into Catch Basin (IEB),BRONX,2
Industrial Waste,Wastewater Into Catch Basin (IEB),BROOKLYN,8
Industrial Waste,Wastewater Into Catch Basin (IEB),MANHATTAN,4
Industrial Waste,Wastewater Into Catch Basin (IEB),QUEENS,9
Industrial Waste,Wastewater Into Catch Basin (IEB),STATEN ISLAND,7
Industrial Waste,Waterway-Color (IHD),BROOKLYN,1
Industrial Waste,Waterway-Color (IHD),STATEN ISLAND,2
Internal Code,Air: Odor/Fumes, Restaurant - For Dep Internal Use Only (YAD2),BROOKLYN,1
Internal Code,NOISE: AIR CONDITION/VENTILATION EQUIPMENT - FOR DEP INTERNAL USE ONLY (YNV1),MANHATTAN,1
Investigations and Discipline (IAD),Investigative Inspection,BRONX,3
Investigations and Discipline (IAD),Investigative Inspection,BROOKLYN,21
Investigations and Discipline (IAD),Investigative Inspection,MANHATTAN,17
Investigations and Discipline (IAD),Investigative Inspection,QUEENS,13
Investigations and Discipline (IAD),Investigative Inspection,STATEN ISLAND,6
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,BRONX,4
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,BROOKLYN,36
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,MANHATTAN,8
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,QUEENS,7
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,STATEN ISLAND,4
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,Unspecified,1
Lead,Lead Kit Request (Residential) (L10),BRONX,250
Lead,Lead Kit Request (Residential) (L10),BROOKLYN,798
Lead,Lead Kit Request (Residential) (L10),MANHATTAN,515
Lead,Lead Kit Request (Residential) (L10),QUEENS,591
Lead,Lead Kit Request (Residential) (L10),STATEN ISLAND,51
Lifeguard,Inattentive,STATEN ISLAND,1
LinkNYC,Damaged/Defective,BROOKLYN,1
LinkNYC,Damaged/Defective,MANHATTAN,3
LinkNYC,Damaged/Defective,QUEENS,2
LinkNYC,Damaged/Defective,Unspecified,3
LinkNYC,Touchscreen/Button Not Working,BRONX,1
LinkNYC,Touchscreen/Button Not Working,BROOKLYN,1
LinkNYC,Touchscreen/Button Not Working,MANHATTAN,3
LinkNYC,Touchscreen/Button Not Working,STATEN ISLAND,1
LinkNYC,WiFi/Internet Not Working/Slow,MANHATTAN,2
LinkNYC,WiFi/Internet Not Working/Slow,Unspecified,1
Lost Property,Bag/Wallet,BRONX,3
Lost Property,Bag/Wallet,BROOKLYN,27
Lost Property,Bag/Wallet,MANHATTAN,801
Lost Property,Bag/Wallet,QUEENS,139
Lost Property,Bag/Wallet,Unspecified,6
Lost Property,Book/Stationery,BROOKLYN,1
Lost Property,Book/Stationery,MANHATTAN,22
Lost Property,Book/Stationery,QUEENS,2
Lost Property,Clothing/Glasses,BRONX,1
Lost Property,Clothing/Glasses,BROOKLYN,3
Lost Property,Clothing/Glasses,MANHATTAN,146
Lost Property,Clothing/Glasses,QUEENS,19
Lost Property,Electronics/Phones,BRONX,3
Lost Property,Electronics/Phones,BROOKLYN,17
Lost Property,Electronics/Phones,MANHATTAN,564
Lost Property,Electronics/Phones,QUEENS,101
Lost Property,Electronics/Phones,STATEN ISLAND,1
Lost Property,Electronics/Phones,Unspecified,9
Lost Property,Jewelry,MANHATTAN,19
Lost Property,Jewelry,QUEENS,4
Lost Property,Musical Instrument,MANHATTAN,5
Lost Property,Musical Instrument,QUEENS,1
Lost Property,Other,BRONX,1
Lost Property,Other,BROOKLYN,7
Lost Property,Other,MANHATTAN,253
Lost Property,Other,QUEENS,60
Lost Property,Other,Unspecified,4
Lost Property,Sports Equipment,MANHATTAN,6
Maintenance or Facility,Broken Glass,BROOKLYN,6
Maintenance or Facility,Broken Glass,MANHATTAN,14
Maintenance or Facility,Broken Glass,QUEENS,7
Maintenance or Facility,Garbage or Litter,BRONX,59
Maintenance or Facility,Garbage or Litter,BROOKLYN,62
Maintenance or Facility,Garbage or Litter,MANHATTAN,62
Maintenance or Facility,Garbage or Litter,QUEENS,66
Maintenance or Facility,Garbage or Litter,STATEN ISLAND,20
Maintenance or Facility,Garbage or Litter,Unspecified,2
Maintenance or Facility,Graffiti or Vandalism,BRONX,15
Maintenance or Facility,Graffiti or Vandalism,BROOKLYN,25
Maintenance or Facility,Graffiti or Vandalism,MANHATTAN,86
Maintenance or Facility,Graffiti or Vandalism,QUEENS,36
Maintenance or Facility,Graffiti or Vandalism,STATEN ISLAND,14
Maintenance or Facility,Graffiti or Vandalism,Unspecified,2
Maintenance or Facility,Grass/Weeds,BRONX,9
Maintenance or Facility,Grass/Weeds,BROOKLYN,8
Maintenance or Facility,Grass/Weeds,MANHATTAN,12
Maintenance or Facility,Grass/Weeds,QUEENS,8
Maintenance or Facility,Grass/Weeds,STATEN ISLAND,2
Maintenance or Facility,Hours of Operation,BRONX,10
Maintenance or Facility,Hours of Operation,BROOKLYN,16
Maintenance or Facility,Hours of Operation,MANHATTAN,24
Maintenance or Facility,Hours of Operation,QUEENS,8
Maintenance or Facility,Hours of Operation,STATEN ISLAND,1
Maintenance or Facility,Rodent Sighting,BRONX,5
Maintenance or Facility,Rodent Sighting,BROOKLYN,11
Maintenance or Facility,Rodent Sighting,MANHATTAN,23
Maintenance or Facility,Rodent Sighting,QUEENS,12
Maintenance or Facility,Snow or Ice,BRONX,5
Maintenance or Facility,Snow or Ice,BROOKLYN,2
Maintenance or Facility,Snow or Ice,MANHATTAN,4
Maintenance or Facility,Structure - Indoors,BRONX,9
Maintenance or Facility,Structure - Indoors,BROOKLYN,47
Maintenance or Facility,Structure - Indoors,MANHATTAN,21
Maintenance or Facility,Structure - Indoors,QUEENS,23
Maintenance or Facility,Structure - Indoors,STATEN ISLAND,4
Maintenance or Facility,Structure - Outdoors,BRONX,33
Maintenance or Facility,Structure - Outdoors,BROOKLYN,136
Maintenance or Facility,Structure - Outdoors,MANHATTAN,106
Maintenance or Facility,Structure - Outdoors,QUEENS,81
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,23
Maintenance or Facility,Structure - Outdoors,Unspecified,1
Maintenance or Facility,Unsecured Facility,BRONX,11
Maintenance or Facility,Unsecured Facility,BROOKLYN,27
Maintenance or Facility,Unsecured Facility,MANHATTAN,26
Maintenance or Facility,Unsecured Facility,QUEENS,15
Maintenance or Facility,Unsecured Facility,STATEN ISLAND,13
Maintenance or Facility,Unsecured Facility,Unspecified,1
Miscellaneous Categories,Inspection Work Order (DOB),QUEENS,1
Missed Collection (All Materials),1 Missed Collection,BRONX,271
Missed Collection (All Materials),1 Missed Collection,BROOKLYN,1018
Missed Collection (All Materials),1 Missed Collection,MANHATTAN,248
Missed Collection (All Materials),1 Missed Collection,QUEENS,883
Missed Collection (All Materials),1 Missed Collection,STATEN ISLAND,746
Missed Collection (All Materials),1C Uncollected Xmas Trees,BRONX,33
Missed Collection (All Materials),1C Uncollected Xmas Trees,BROOKLYN,123
Missed Collection (All Materials),1C Uncollected Xmas Trees,MANHATTAN,36
Missed Collection (All Materials),1C Uncollected Xmas Trees,QUEENS,211
Missed Collection (All Materials),1C Uncollected Xmas Trees,STATEN ISLAND,86
Missed Collection (All Materials),1L Missed Recycling Leaves,BROOKLYN,1
Missed Collection (All Materials),1L Missed Recycling Leaves,QUEENS,2
Missed Collection (All Materials),1R Missed Recycling-All Materials,BRONX,95
Missed Collection (All Materials),1R Missed Recycling-All Materials,BROOKLYN,387
Missed Collection (All Materials),1R Missed Recycling-All Materials,MANHATTAN,66
Missed Collection (All Materials),1R Missed Recycling-All Materials,QUEENS,453
Missed Collection (All Materials),1R Missed Recycling-All Materials,STATEN ISLAND,448
Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,BRONX,59
Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,BROOKLYN,242
Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,MANHATTAN,80
Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,QUEENS,151
Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,STATEN ISLAND,131
Missed Collection (All Materials),1RG Missed Recycling Paper,BRONX,75
Missed Collection (All Materials),1RG Missed Recycling Paper,BROOKLYN,253
Missed Collection (All Materials),1RG Missed Recycling Paper,MANHATTAN,115
Missed Collection (All Materials),1RG Missed Recycling Paper,QUEENS,160
Missed Collection (All Materials),1RG Missed Recycling Paper,STATEN ISLAND,129
Missed Collection (All Materials),1RO Missed Recycling Organics,BRONX,85
Missed Collection (All Materials),1RO Missed Recycling Organics,BROOKLYN,200
Missed Collection (All Materials),1RO Missed Recycling Organics,MANHATTAN,17
Missed Collection (All Materials),1RO Missed Recycling Organics,QUEENS,88
Missed Collection (All Materials),1RO Missed Recycling Organics,STATEN ISLAND,26
Missed Collection (All Materials),2 Bulk-Missed Collection,BRONX,147
Missed Collection (All Materials),2 Bulk-Missed Collection,BROOKLYN,592
Missed Collection (All Materials),2 Bulk-Missed Collection,MANHATTAN,69
Missed Collection (All Materials),2 Bulk-Missed Collection,QUEENS,422
Missed Collection (All Materials),2 Bulk-Missed Collection,STATEN ISLAND,212
Missed Collection (All Materials),2R Bulk-Missed Recy Collection,BRONX,44
Missed Collection (All Materials),2R Bulk-Missed Recy Collection,BROOKLYN,299
Missed Collection (All Materials),2R Bulk-Missed Recy Collection,MANHATTAN,24
Missed Collection (All Materials),2R Bulk-Missed Recy Collection,QUEENS,206
Missed Collection (All Materials),2R Bulk-Missed Recy Collection,STATEN ISLAND,198
Mobile Food Vendor,Equipment,BRONX,1
Mobile Food Vendor,Equipment,BROOKLYN,3
Mobile Food Vendor,Equipment,MANHATTAN,5
Mobile Food Vendor,Equipment,QUEENS,3
Mobile Food Vendor,Food Source/Protection,BRONX,7
Mobile Food Vendor,Food Source/Protection,BROOKLYN,5
Mobile Food Vendor,Food Source/Protection,MANHATTAN,24
Mobile Food Vendor,Food Source/Protection,QUEENS,8
Mobile Food Vendor,Food Source/Protection,STATEN ISLAND,3
Mobile Food Vendor,Food Temperature,BRONX,1
Mobile Food Vendor,Food Temperature,BROOKLYN,2
Mobile Food Vendor,Food Temperature,MANHATTAN,2
Mobile Food Vendor,Food Temperature,QUEENS,6
Mobile Food Vendor,Food Worker Activity,BRONX,3
Mobile Food Vendor,Food Worker Activity,BROOKLYN,6
Mobile Food Vendor,Food Worker Activity,MANHATTAN,26
Mobile Food Vendor,Food Worker Activity,QUEENS,10
Mobile Food Vendor,Garbage,BRONX,1
Mobile Food Vendor,Garbage,BROOKLYN,2
Mobile Food Vendor,Garbage,MANHATTAN,9
Mobile Food Vendor,Garbage,QUEENS,5
Mobile Food Vendor,Insects / Pests,BRONX,2
Mobile Food Vendor,Insects / Pests,MANHATTAN,4
Mobile Food Vendor,Insects / Pests,QUEENS,5
Mobile Food Vendor,Milk/Dairy Products,MANHATTAN,1
Mobile Food Vendor,Milk/Dairy Products,QUEENS,1
Mobile Food Vendor,Permit/License/Certificate,BRONX,25
Mobile Food Vendor,Permit/License/Certificate,BROOKLYN,20
Mobile Food Vendor,Permit/License/Certificate,MANHATTAN,35
Mobile Food Vendor,Permit/License/Certificate,QUEENS,19
Mobile Food Vendor,Permit/License/Certificate,STATEN ISLAND,7
Mobile Food Vendor,Placement,BRONX,4
Mobile Food Vendor,Placement,BROOKLYN,5
Mobile Food Vendor,Placement,MANHATTAN,27
Mobile Food Vendor,Placement,QUEENS,9
Mobile Food Vendor,Plumbing,QUEENS,2
Mobile Food Vendor,Smoke/Odor,BROOKLYN,2
Mobile Food Vendor,Smoke/Odor,MANHATTAN,3
Mobile Food Vendor,Smoke/Odor,QUEENS,17
Mold,Public Complaint - Comm Location,BRONX,10
Mold,Public Complaint - Comm Location,BROOKLYN,16
Mold,Public Complaint - Comm Location,MANHATTAN,29
Mold,Public Complaint - Comm Location,QUEENS,9
Mold,Public Complaint - Comm Location,STATEN ISLAND,8
Municipal Parking Facility,General Maintenance,BROOKLYN,1
Municipal Parking Facility,General Maintenance,Unspecified,2
