complaint_type,complaint_desc,borough,count
Highway Sign - Dangling,Speed Limit,Unspecified,1
Highway Sign - Missing,Construction,Unspecified,3
Highway Sign - Missing,Exit/Route,Unspecified,6
Highway Sign - Missing,Other/Unknown,Unspecified,14
Highway Sign - Missing,Speed Limit,Unspecified,1
Illegal Animal Kept as Pet,Farm Animal,BRONX,11
Illegal Animal Kept as Pet,Farm Animal,BROOKLYN,15
Illegal Animal Kept as Pet,Farm Animal,MANHATTAN,3
Illegal Animal Kept as Pet,Farm Animal,QUEENS,7
Illegal Animal Kept as Pet,Farm Animal,STATEN ISLAND,15
Illegal Animal Kept as Pet,Ferret,BRONX,1
Illegal Animal Kept as Pet,Ferret,BROOKLYN,1
Illegal Animal Kept as Pet,Ferret,QUEENS,1
Illegal Animal Kept as Pet,Iguana,QUEENS,2
Illegal Animal Kept as Pet,Monkey,QUEENS,1
Illegal Animal Kept as Pet,Other,BRONX,10
Illegal Animal Kept as Pet,Other,BROOKLYN,12
Illegal Animal Kept as Pet,Other,MANHATTAN,3
Illegal Animal Kept as Pet,Other,QUEENS,25
Illegal Animal Kept as Pet,Other,STATEN ISLAND,12
Illegal Animal Kept as Pet,Rooster,BRONX,45
Illegal Animal Kept as Pet,Rooster,BROOKLYN,42
Illegal Animal Kept as Pet,Rooster,MANHATTAN,9
Illegal Animal Kept as Pet,Rooster,QUEENS,40
Illegal Animal Kept as Pet,Rooster,STATEN ISLAND,18
Illegal Animal Kept as Pet,Snake,BRONX,1
Illegal Animal Kept as Pet,Snake,BROOKLYN,4
Illegal Animal Kept as Pet,Snake,QUEENS,1
Illegal Animal Kept as Pet,Snake,STATEN ISLAND,2
Illegal Animal Kept as Pet,Turtle Under 4 inches Long,BRONX,1
Illegal Animal Kept as Pet,Turtle Under 4 inches Long,BROOKLYN,1
Illegal Animal Sold,Farm Animal,QUEENS,3
Illegal Animal Sold,Monkey,MANHATTAN,1
Illegal Animal Sold,Other,BRONX,1
Illegal Animal Sold,Other,BROOKLYN,4
Illegal Animal Sold,Other,MANHATTAN,6
Illegal Animal Sold,Other,QUEENS,13
Illegal Animal Sold,Rooster,QUEENS,1
Illegal Animal Sold,Snake,BRONX,1
Illegal Animal Sold,Snake,BROOKLYN,4
Illegal Animal Sold,Snake,MANHATTAN,1
Illegal Animal Sold,Turtle Under 4 inches Long,BROOKLYN,3
Illegal Animal Sold,Turtle Under 4 inches Long,MANHATTAN,2
Illegal Animal Sold,Turtle Under 4 inches Long,QUEENS,1
Illegal Animal Sold,Turtle Under 4 inches Long,STATEN ISLAND,1
Illegal Parking,Blocked Bike Lane,BRONX,347
Illegal Parking,Blocked Bike Lane,BROOKLYN,943
Illegal Parking,Blocked Bike Lane,MANHATTAN,1082
Illegal Parking,Blocked Bike Lane,QUEENS,346
Illegal Parking,Blocked Bike Lane,STATEN ISLAND,10
Illegal Parking,Blocked Hydrant,BRONX,5111
Illegal Parking,Blocked Hydrant,BROOKLYN,11269
Illegal Parking,Blocked Hydrant,MANHATTAN,2354
Illegal Parking,Blocked Hydrant,QUEENS,10695
Illegal Parking,Blocked Hydrant,STATEN ISLAND,791
Illegal Parking,Blocked Hydrant,Unspecified,12
Illegal Parking,Blocked Sidewalk,BRONX,2081
Illegal Parking,Blocked Sidewalk,BROOKLYN,3172
Illegal Parking,Blocked Sidewalk,MANHATTAN,1096
Illegal Parking,Blocked Sidewalk,QUEENS,4262
Illegal Parking,Blocked Sidewalk,STATEN ISLAND,681
Illegal Parking,Blocked Sidewalk,Unspecified,3
Illegal Parking,Commercial Overnight Parking,BRONX,804
Illegal Parking,Commercial Overnight Parking,BROOKLYN,2222
Illegal Parking,Commercial Overnight Parking,MANHATTAN,197
Illegal Parking,Commercial Overnight Parking,QUEENS,4172
Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,637
Illegal Parking,Commercial Overnight Parking,Unspecified,3
Illegal Parking,Detached Trailer,BRONX,49
Illegal Parking,Detached Trailer,BROOKLYN,90
Illegal Parking,Detached Trailer,MANHATTAN,9
Illegal Parking,Detached Trailer,QUEENS,103
Illegal Parking,Detached Trailer,STATEN ISLAND,29
Illegal Parking,Double Parked Blocking Traffic,BRONX,1984
Illegal Parking,Double Parked Blocking Traffic,BROOKLYN,2012
Illegal Parking,Double Parked Blocking Traffic,MANHATTAN,1229
Illegal Parking,Double Parked Blocking Traffic,QUEENS,1312
Illegal Parking,Double Parked Blocking Traffic,STATEN ISLAND,298
Illegal Parking,Double Parked Blocking Traffic,Unspecified,2
Illegal Parking,Double Parked Blocking Vehicle,BRONX,675
Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,730
Illegal Parking,Double Parked Blocking Vehicle,MANHATTAN,516
Illegal Parking,Double Parked Blocking Vehicle,QUEENS,432
Illegal Parking,Double Parked Blocking Vehicle,STATEN ISLAND,72
Illegal Parking,Overnight Commercial Storage,BRONX,96
Illegal Parking,Overnight Commercial Storage,BROOKLYN,166
Illegal Parking,Overnight Commercial Storage,MANHATTAN,29
Illegal Parking,Overnight Commercial Storage,QUEENS,402
Illegal Parking,Overnight Commercial Storage,STATEN ISLAND,59
Illegal Parking,Parking Permit Improper Use,BRONX,391
Illegal Parking,Parking Permit Improper Use,BROOKLYN,781
Illegal Parking,Parking Permit Improper Use,MANHATTAN,496
Illegal Parking,Parking Permit Improper Use,QUEENS,1059
Illegal Parking,Parking Permit Improper Use,STATEN ISLAND,74
Illegal Parking,Posted Parking Sign Violation,BRONX,2983
Illegal Parking,Posted Parking Sign Violation,BROOKLYN,5470
Illegal Parking,Posted Parking Sign Violation,MANHATTAN,3897
Illegal Parking,Posted Parking Sign Violation,QUEENS,6774
Illegal Parking,Posted Parking Sign Violation,STATEN ISLAND,844
Illegal Parking,Posted Parking Sign Violation,Unspecified,4
Illegal Parking,Unauthorized Bus Layover,BRONX,59
Illegal Parking,Unauthorized Bus Layover,BROOKLYN,238
Illegal Parking,Unauthorized Bus Layover,MANHATTAN,97
Illegal Parking,Unauthorized Bus Layover,QUEENS,147
Illegal Parking,Unauthorized Bus Layover,STATEN ISLAND,8
Illegal Tree Damage,Bicycle Chained to Tree,BRONX,10
Illegal Tree Damage,Bicycle Chained to Tree,BROOKLYN,52
Illegal Tree Damage,Bicycle Chained to Tree,MANHATTAN,21
Illegal Tree Damage,Bicycle Chained to Tree,QUEENS,32
Illegal Tree Damage,Bicycle Chained to Tree,STATEN ISLAND,1
Illegal Tree Damage,Branches Damaged,BRONX,98
Illegal Tree Damage,Branches Damaged,BROOKLYN,387
Illegal Tree Damage,Branches Damaged,MANHATTAN,75
Illegal Tree Damage,Branches Damaged,QUEENS,386
Illegal Tree Damage,Branches Damaged,STATEN ISLAND,68
Illegal Tree Damage,Branches Damaged,Unspecified,14
Illegal Tree Damage,Roots Damaged,BRONX,41
Illegal Tree Damage,Roots Damaged,BROOKLYN,89
Illegal Tree Damage,Roots Damaged,MANHATTAN,29
Illegal Tree Damage,Roots Damaged,QUEENS,110
Illegal Tree Damage,Roots Damaged,STATEN ISLAND,29
Illegal Tree Damage,Roots Damaged,Unspecified,8
Illegal Tree Damage,Trunk Damaged,BRONX,44
Illegal Tree Damage,Trunk Damaged,BROOKLYN,116
Illegal Tree Damage,Trunk Damaged,MANHATTAN,63
Illegal Tree Damage,Trunk Damaged,QUEENS,146
Illegal Tree Damage,Trunk Damaged,STATEN ISLAND,47
Illegal Tree Damage,Trunk Damaged,Unspecified,13
Illegal Tree Damage,Unauthorized Tree Pruning,BRONX,13
Illegal Tree Damage,Unauthorized Tree Pruning,BROOKLYN,38
Illegal Tree Damage,Unauthorized Tree Pruning,MANHATTAN,9
Illegal Tree Damage,Unauthorized Tree Pruning,QUEENS,56
Illegal Tree Damage,Unauthorized Tree Pruning,STATEN ISLAND,18
Illegal Tree Damage,Unauthorized Tree Pruning,Unspecified,2
Illegal Tree Damage,Unauthorized Tree Removal,BRONX,33
Illegal Tree Damage,Unauthorized Tree Removal,BROOKLYN,73
Illegal Tree Damage,Unauthorized Tree Removal,MANHATTAN,24
Illegal Tree Damage,Unauthorized Tree Removal,QUEENS,75
Illegal Tree Damage,Unauthorized Tree Removal,STATEN ISLAND,46
Illegal Tree Damage,Unauthorized Tree Removal,Unspecified,9
Indoor Air Quality,Chemical Vapors/Gases/Odors,BRONX,77
Indoor Air Quality,Chemical Vapors/Gases/Odors,BROOKLYN,212
Indoor Air Quality,Chemical Vapors/Gases/Odors,MANHATTAN,166
Indoor Air Quality,Chemical Vapors/Gases/Odors,QUEENS,149
Indoor Air Quality,Chemical Vapors/Gases/Odors,STATEN ISLAND,38
Indoor Air Quality,Chemical Vapors/Gases/Odors,Unspecified,2
Indoor Air Quality,Dry Cleaning Vapors (PERC),BRONX,6
Indoor Air Quality,Dry Cleaning Vapors (PERC),BROOKLYN,6
Indoor Air Quality,Dry Cleaning Vapors (PERC),MANHATTAN,9
Indoor Air Quality,Dry Cleaning Vapors (PERC),QUEENS,3
Indoor Air Quality,Dry Cleaning Vapors (PERC),STATEN ISLAND,6
Indoor Air Quality,Dust from Construction,BRONX,17
Indoor Air Quality,Dust from Construction,BROOKLYN,72
Indoor Air Quality,Dust from Construction,MANHATTAN,116
Indoor Air Quality,Dust from Construction,QUEENS,17
Indoor Air Quality,Dust from Construction,STATEN ISLAND,3
Indoor Air Quality,Other (Explain Below),BRONX,113
Indoor Air Quality,Other (Explain Below),BROOKLYN,178
Indoor Air Quality,Other (Explain Below),MANHATTAN,160
Indoor Air Quality,Other (Explain Below),QUEENS,101
Indoor Air Quality,Other (Explain Below),STATEN ISLAND,8
Indoor Air Quality,Other (Explain Below),Unspecified,1
Indoor Air Quality,Ventilation,BRONX,94
Indoor Air Quality,Ventilation,BROOKLYN,139
Indoor Air Quality,Ventilation,MANHATTAN,153
Indoor Air Quality,Ventilation,QUEENS,86
Indoor Air Quality,Ventilation,STATEN ISLAND,166
Indoor Sewage,Sewage Leak,BRONX,41
Indoor Sewage,Sewage Leak,BROOKLYN,112
Indoor Sewage,Sewage Leak,MANHATTAN,36
Indoor Sewage,Sewage Leak,QUEENS,64
Indoor Sewage,Sewage Leak,STATEN ISLAND,28
Indoor Sewage,Sewage Odor,BRONX,69
Indoor Sewage,Sewage Odor,BROOKLYN,134
Indoor Sewage,Sewage Odor,MANHATTAN,66
Indoor Sewage,Sewage Odor,QUEENS,68
Indoor Sewage,Sewage Odor,STATEN ISLAND,23
Industrial Waste,Chemical Spill (IAC),BRONX,2
Industrial Waste,Chemical Spill (IAC),BROOKLYN,2
Industrial Waste,Chemical Spill (IAC),MANHATTAN,6
Industrial Waste,Chemical Spill (IAC),QUEENS,10
Industrial Waste,Chemical Spill (IAC),STATEN ISLAND,1
Industrial Waste,Concrete In Catch Basin (IEA),BRONX,2
Industrial Waste,Concrete In Catch Basin (IEA),BROOKLYN,28
Industrial Waste,Concrete In Catch Basin (IEA),MANHATTAN,4
Industrial Waste,Concrete In Catch Basin (IEA),QUEENS,20
Industrial Waste,Concrete In Catch Basin (IEA),STATEN ISLAND,5
Industrial Waste,Gasoline Spill (IAA),QUEENS,2
Industrial Waste,Grease In Sewer/Catch Basin (IDG),BRONX,7
Industrial Waste,Grease In Sewer/Catch Basin (IDG),BROOKLYN,30
Industrial Waste,Grease In Sewer/Catch Basin (IDG),MANHATTAN,7
Industrial Waste,Grease In Sewer/Catch Basin (IDG),QUEENS,32
Industrial Waste,Grease In Sewer/Catch Basin (IDG),STATEN ISLAND,2
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),BRONX,4
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),BROOKLYN,3
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),MANHATTAN,2
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),QUEENS,6
Industrial Waste,OTHER INDUSTRIAL WASTE PROBLEM (USE COMMENTS) FOR DEP INTERNAL USE ONLY (IZ),STATEN ISLAND,1
Industrial Waste,Odor In Sewer/Catch Basin (ICB),BRONX,1
Industrial Waste,Odor In Sewer/Catch Basin (ICB),BROOKLYN,2
Industrial Waste,Odor In Sewer/Catch Basin (ICB),MANHATTAN,2
Industrial Waste,Odor In Sewer/Catch Basin (ICB),QUEENS,1
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),BRONX,2
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),BROOKLYN,3
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),MANHATTAN,1
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),QUEENS,4
Industrial Waste,Oil Spill Into Basin/Sewer - Large (IABL),STATEN ISLAND,4
Industrial Waste,Oil Spill Into Basin/Sewer - Small (IABS),BRONX,1
Industrial Waste,Oil Spill Into Basin/Sewer - Small (IABS),QUEENS,2
Industrial Waste,Wastewater Into Catch Basin (IEB),BRONX,19
Industrial Waste,Wastewater Into Catch Basin (IEB),BROOKLYN,23
Industrial Waste,Wastewater Into Catch Basin (IEB),MANHATTAN,5
Industrial Waste,Wastewater Into Catch Basin (IEB),QUEENS,30
Industrial Waste,Wastewater Into Catch Basin (IEB),STATEN ISLAND,22
Industrial Waste,Waterway-Color (IHD),BRONX,1
Industrial Waste,Waterway-Color (IHD),MANHATTAN,4
Industrial Waste,Waterway-Color (IHD),QUEENS,1
Industrial Waste,Waterway-Color (IHD),STATEN ISLAND,2
Industrial Waste,Waterway-Sewage (IHA),BROOKLYN,1
Industrial Waste,Waterway-Sewage (IHA),MANHATTAN,3
Industrial Waste,Waterway-Sewage (IHA),QUEENS,1
Industrial Waste,Waterway-Sewage (IHA),STATEN ISLAND,1
Investigations and Discipline (IAD),Investigative Inspection,BRONX,21
Investigations and Discipline (IAD),Investigative Inspection,BROOKLYN,35
Investigations and Discipline (IAD),Investigative Inspection,MANHATTAN,9
Investigations and Discipline (IAD),Investigative Inspection,QUEENS,28
Investigations and Discipline (IAD),Investigative Inspection,STATEN ISLAND,6
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,BRONX,6
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,BROOKLYN,22
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,MANHATTAN,13
Investigations and Discipline (IAD),Plumbing Work - Unlicensed/Illegal/Improper Work In Progress,QUEENS,9
Lead,Lead Kit Request (Residential) (L10),BRONX,254
Lead,Lead Kit Request (Residential) (L10),BROOKLYN,978
Lead,Lead Kit Request (Residential) (L10),MANHATTAN,572
Lead,Lead Kit Request (Residential) (L10),QUEENS,589
Lead,Lead Kit Request (Residential) (L10),STATEN ISLAND,96
Lifeguard,Absent,BROOKLYN,9
Lifeguard,Absent,QUEENS,1
Lifeguard,Inattentive,BRONX,2
Lifeguard,Inattentive,BROOKLYN,1
Lifeguard,Inattentive,MANHATTAN,1
Lifeguard,Not Certified,BROOKLYN,1
Lifeguard,Not Certified,MANHATTAN,2
Lifeguard,Too Few on Duty,BROOKLYN,1
Lifeguard,Too Few on Duty,QUEENS,2
LinkNYC,Blocking Sidewalk,MANHATTAN,2
LinkNYC,Blocking Sidewalk,QUEENS,1
LinkNYC,Blocking Sidewalk,Unspecified,6
LinkNYC,Damaged/Defective,BRONX,1
LinkNYC,Damaged/Defective,BROOKLYN,2
LinkNYC,Damaged/Defective,MANHATTAN,18
LinkNYC,Damaged/Defective,QUEENS,2
LinkNYC,Damaged/Defective,Unspecified,12
LinkNYC,Graffiti/Dirty Condition,MANHATTAN,1
LinkNYC,Graffiti/Dirty Condition,QUEENS,1
LinkNYC,Graffiti/Dirty Condition,Unspecified,3
LinkNYC,Touchscreen/Button Not Working,BROOKLYN,1
LinkNYC,Touchscreen/Button Not Working,Unspecified,1
LinkNYC,WiFi/Internet Not Working/Slow,BROOKLYN,1
LinkNYC,WiFi/Internet Not Working/Slow,MANHATTAN,8
LinkNYC,WiFi/Internet Not Working/Slow,QUEENS,1
LinkNYC,WiFi/Internet Not Working/Slow,Unspecified,16
Litter Basket / Request,10 Litter Basket / Request,BRONX,1
Lost Property,Bag/Wallet,BRONX,3
Lost Property,Bag/Wallet,BROOKLYN,9
Lost Property,Bag/Wallet,MANHATTAN,167
Lost Property,Bag/Wallet,QUEENS,22
Lost Property,Bag/Wallet,Unspecified,3
Lost Property,Book/Stationery,MANHATTAN,3
Lost Property,Book/Stationery,QUEENS,1
Lost Property,Clothing/Glasses,BRONX,2
Lost Property,Clothing/Glasses,BROOKLYN,2
Lost Property,Clothing/Glasses,MANHATTAN,42
Lost Property,Clothing/Glasses,Unspecified,2
Lost Property,Electronics/Phones,BRONX,5
Lost Property,Electronics/Phones,BROOKLYN,8
Lost Property,Electronics/Phones,MANHATTAN,133
Lost Property,Electronics/Phones,QUEENS,26
Lost Property,Jewelry,MANHATTAN,7
Lost Property,Jewelry,QUEENS,1
Lost Property,Musical Instrument,MANHATTAN,3
Lost Property,Other,BRONX,3
Lost Property,Other,BROOKLYN,7
Lost Property,Other,MANHATTAN,117
Lost Property,Other,QUEENS,15
Lost Property,Other,Unspecified,1
Lost Property,Sports Equipment,MANHATTAN,4
Lost Property,Sports Equipment,QUEENS,1
Maintenance or Facility,Broken Glass,BRONX,34
Maintenance or Facility,Broken Glass,BROOKLYN,71
Maintenance or Facility,Broken Glass,MANHATTAN,31
Maintenance or Facility,Broken Glass,QUEENS,43
Maintenance or Facility,Broken Glass,STATEN ISLAND,6
Maintenance or Facility,Broken Glass,Unspecified,2
Maintenance or Facility,Garbage or Litter,BRONX,1062
Maintenance or Facility,Garbage or Litter,BROOKLYN,1301
Maintenance or Facility,Garbage or Litter,MANHATTAN,523
Maintenance or Facility,Garbage or Litter,QUEENS,859
Maintenance or Facility,Garbage or Litter,STATEN ISLAND,109
Maintenance or Facility,Garbage or Litter,Unspecified,18
Maintenance or Facility,Graffiti or Vandalism,BRONX,41
Maintenance or Facility,Graffiti or Vandalism,BROOKLYN,89
Maintenance or Facility,Graffiti or Vandalism,MANHATTAN,193
Maintenance or Facility,Graffiti or Vandalism,QUEENS,118
Maintenance or Facility,Graffiti or Vandalism,STATEN ISLAND,30
Maintenance or Facility,Graffiti or Vandalism,Unspecified,4
Maintenance or Facility,Grass/Weeds,BRONX,282
Maintenance or Facility,Grass/Weeds,BROOKLYN,428
Maintenance or Facility,Grass/Weeds,MANHATTAN,95
Maintenance or Facility,Grass/Weeds,QUEENS,421
Maintenance or Facility,Grass/Weeds,STATEN ISLAND,146
Maintenance or Facility,Grass/Weeds,Unspecified,6
Maintenance or Facility,Hours of Operation,BRONX,94
Maintenance or Facility,Hours of Operation,BROOKLYN,202
Maintenance or Facility,Hours of Operation,MANHATTAN,191
Maintenance or Facility,Hours of Operation,QUEENS,97
Maintenance or Facility,Hours of Operation,STATEN ISLAND,9
Maintenance or Facility,Hours of Operation,Unspecified,4
Maintenance or Facility,Rodent Sighting,BRONX,47
Maintenance or Facility,Rodent Sighting,BROOKLYN,123
Maintenance or Facility,Rodent Sighting,MANHATTAN,216
Maintenance or Facility,Rodent Sighting,QUEENS,93
Maintenance or Facility,Rodent Sighting,STATEN ISLAND,9
Maintenance or Facility,Rodent Sighting,Unspecified,1
Maintenance or Facility,Snow or Ice,BROOKLYN,1
Maintenance or Facility,Structure - Indoors,BRONX,57
Maintenance or Facility,Structure - Indoors,BROOKLYN,122
Maintenance or Facility,Structure - Indoors,MANHATTAN,83
Maintenance or Facility,Structure - Indoors,QUEENS,113
Maintenance or Facility,Structure - Indoors,STATEN ISLAND,6
Maintenance or Facility,Structure - Outdoors,BRONX,332
Maintenance or Facility,Structure - Outdoors,BROOKLYN,1181
Maintenance or Facility,Structure - Outdoors,MANHATTAN,573
Maintenance or Facility,Structure - Outdoors,QUEENS,720
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,88
Maintenance or Facility,Structure - Outdoors,Unspecified,9
Maintenance or Facility,Unsecured Facility,BRONX,85
Maintenance or Facility,Unsecured Facility,BROOKLYN,254
Maintenance or Facility,Unsecured Facility,MANHATTAN,169
Maintenance or Facility,Unsecured Facility,QUEENS,186
Maintenance or Facility,Unsecured Facility,STATEN ISLAND,28
Maintenance or Facility,Unsecured Facility,Unspecified,3
Miscellaneous Categories,Inspection Work Order (DOB),BRONX,1
Miscellaneous Categories,Inspection Work Order (DOB),QUEENS,3
Missed Collection (All Materials),1 Missed Collection,BRONX,553
Missed Collection (All Materials),1 Missed Collection,BROOKLYN,2853
Missed Collection (All Materials),1 Missed Collection,MANHATTAN,525
